flightId,timestamp,lat,lon,probability
36,10:19:43,49.00432,9.08601,0.10954904
36,10:19:44,49.0043,9.08634,0.10806471
36,10:19:45,49.00432,9.08668,0.10726674
36,10:19:47,49.00447,9.08726,0.111787796
36,10:19:48,49.00461,9.0875,0.10984787
36,10:19:49,49.00479,9.08768,0.10949372
36,10:19:50,49.00501,9.0878,0.10864536
36,10:19:51,49.00525,9.08786,0.11272047
36,10:19:52,49.00551,9.08787,0.13087258
36,10:19:53,49.00579,9.08782,0.14447546
36,10:19:54,49.00607,9.08769,0.16025047
36,10:19:55,49.00635,9.08748,0.15737388
36,10:19:55,49.00635,9.08748,0.15737388
36,10:19:56,49.00663,9.08722,0.1670733
36,10:19:57,49.00689,9.08689,0.1667349
36,10:19:58,49.00712,9.08651,0.19935131
36,10:19:59,49.00732,9.0861,0.19804503
36,10:20:00,49.0075,9.08567,0.19252156
36,10:20:01,49.00765,9.08522,0.26056284
36,10:20:03,49.00787,9.08428,0.23981723
36,10:20:04,49.00794,9.08379,0.36153424
36,10:20:05,49.00799,9.0833,0.3512148
36,10:20:06,49.00802,9.08281,0.5043908
36,10:20:07,49.00806,9.08231,0.4849403
36,10:20:08,49.00809,9.08182,0.6136471
36,10:20:09,49.00812,9.08133,0.60380626
36,10:20:10,49.00815,9.08084,0.6722387
36,10:20:11,49.00817,9.08034,0.6513144
36,10:20:12,49.00821,9.07986,0.69725317
36,10:20:13,49.00825,9.07937,0.6878009
36,10:20:14,49.00829,9.07889,0.7197199
36,10:20:15,49.00834,9.07841,0.72450906
36,10:20:16,49.00839,9.07793,0.7523694
36,10:20:17,49.00844,9.07745,0.75155956
36,10:20:19,49.00855,9.07649,0.7724474
36,10:20:20,49.0086,9.076,0.8057644
36,10:20:20,49.0086,9.076,0.8057644
36,10:20:21,49.00865,9.07551,0.8051408
36,10:20:22,49.00871,9.07502,0.8263347
36,10:20:23,49.00876,9.07454,0.83080125
36,10:20:24,49.00881,9.07405,0.8296453
36,10:20:25,49.00888,9.07357,0.8486851
36,10:20:26,49.00894,9.0731,0.86411935
36,10:20:26,49.00894,9.0731,0.86411935
36,10:20:27,49.00901,9.07262,0.8605234
36,10:20:28,49.00907,9.07216,0.8787869
36,10:20:28,49.00907,9.07216,0.8787869
36,10:20:29,49.00914,9.07169,0.8951492
36,10:20:31,49.00925,9.07073,0.8918027
36,10:20:32,49.0093,9.07025,0.9045453
36,10:20:33,49.00934,9.06977,0.9118044
36,10:20:33,49.00934,9.06977,0.9118044
36,10:20:35,49.00939,9.06878,0.9233323
36,10:20:36,49.00938,9.06827,0.9359578
36,10:20:36,49.00938,9.06827,0.9359578
36,10:20:37,49.00932,9.06777,0.9368729
36,10:20:38,49.00923,9.06728,0.9455954
36,10:20:39,49.0091,9.06682,0.94576794
36,10:20:40,49.00892,9.06637,0.95190334
36,10:20:41,49.00871,9.06595,0.95888877
36,10:20:42,49.00847,9.06558,0.95860213
36,10:20:43,49.0082,9.06525,0.9633405
36,10:20:44,49.0079,9.06496,0.9634425
36,10:20:45,49.0076,9.06471,0.96655625
36,10:20:46,49.00729,9.06448,0.96697026
36,10:20:47,49.00698,9.06426,0.9680325
36,10:20:48,49.00667,9.06405,0.97118676
36,10:20:49,49.00637,9.06385,0.9739093
36,10:20:51,49.00576,9.06345,0.9774229
36,10:20:52,49.00546,9.06328,0.978747
36,10:20:53,49.00516,9.06314,0.97882336
36,10:20:54,49.00485,9.06303,0.97891426
36,10:20:55,49.00455,9.06298,0.9788244
36,10:20:56,49.00425,9.06298,0.9778771
36,10:20:57,49.00397,9.06304,0.9769994
36,10:20:58,49.00369,9.06315,0.9756661
36,10:20:59,49.00343,9.06331,0.97409165
36,10:21:00,49.00319,9.06352,0.9725977
36,10:21:01,49.00297,9.06378,0.9708567
36,10:21:02,49.00278,9.06407,0.96829545
36,10:21:03,49.00262,9.06442,0.967347
36,10:21:04,49.0025,9.06481,0.9660228
36,10:21:05,49.00243,9.06522,0.964648
36,10:21:07,49.00235,9.06608,0.9640848
36,10:21:08,49.00231,9.0665,0.9635083
36,10:21:09,49.00228,9.06691,0.964531
36,10:21:10,49.00224,9.06732,0.96655184
36,10:21:11,49.00221,9.06771,0.9703899
36,10:21:12,49.00216,9.0681,0.97341204
36,10:21:13,49.00212,9.06849,0.9761413
36,10:21:14,49.00209,9.06887,0.9781051
36,10:21:15,49.00205,9.06926,0.98018134
36,10:21:16,49.00203,9.06966,0.9816464
36,10:21:17,49.002,9.07006,0.983215
36,10:21:18,49.00198,9.07046,0.9830889
36,10:21:19,49.00196,9.07086,0.9851566
36,10:21:20,49.00194,9.07128,0.9862865
36,10:21:21,49.00192,9.0717,0.9877289
36,10:21:23,49.00187,9.07253,0.989401
36,10:21:24,49.00183,9.07295,0.98977166
36,10:21:25,49.00178,9.07337,0.9905688
36,10:21:26,49.00174,9.07379,0.9908711
36,10:21:27,49.0017,9.07422,0.99225974
36,10:21:28,49.00165,9.07466,0.9920244
36,10:21:29,49.00163,9.07509,0.9891496
36,10:21:30,49.00162,9.07554,0.983416
36,10:21:31,49.00161,9.076,0.97911763
36,10:21:32,49.0016,9.07646,0.9627972
36,10:21:33,49.00157,9.0769,0.9214136
36,10:21:34,49.00153,9.07734,0.6748598
36,10:21:35,49.00149,9.07778,0.6110351
36,10:21:36,49.00145,9.07822,0.42018837
36,10:21:37,49.00139,9.07865,0.20543946
36,10:21:39,49.00129,9.07947,0.09744115
36,10:21:40,49.00126,9.07988,0.06034847
36,10:21:41,49.00124,9.08029,0.03471034
36,10:21:42,49.00121,9.08068,0.018277882
36,10:21:42,49.00121,9.08068,0.018277882
36,10:21:43,49.00119,9.08107,0.009154035
36,10:21:44,49.00115,9.08145,0.0049766116
36,10:21:45,49.00112,9.0818,0.0027050583
36,10:21:46,49.00109,9.08214,0.0015523466
36,10:21:47,49.00106,9.08246,0.00082729274
36,10:21:48,49.00102,9.08275,0.00055404805
36,10:21:49,49.001,9.08302,0.00032512666
36,10:21:50,49.00098,9.08326,0.00028464114
36,10:21:51,49.00095,9.08349,0.00024445995
36,10:21:52,49.00093,9.08369,0.00018790113
36,10:21:53,49.00091,9.08386,0.000111172136
36,10:21:55,49.00086,9.0841,4.4647037e-05
36,10:21:56,49.00084,9.08418,2.9717234e-05
36,10:21:57,49.00082,9.08424,1.8226812e-05
36,10:21:58,49.00081,9.08428,1.1587181e-05
36,10:21:59,49.00079,9.08431,9.172864e-06
36,10:22:00,49.00078,9.08433,6.583184e-06
36,10:22:01,49.00078,9.08434,5.182131e-06
51,15:32:33,48.99512,9.07208,0.38731974
51,15:32:35,48.99529,9.07119,0.45181343
51,15:32:36,48.99535,9.07072,0.4838992
51,15:32:37,48.99536,9.07023,0.43881294
51,15:32:38,48.99533,9.06975,0.42855033
51,15:32:39,48.99526,9.06926,0.40864444
51,15:32:40,48.99514,9.06878,0.39184597
51,15:32:41,48.99498,9.06834,0.39065307
51,15:32:42,48.99478,9.06793,0.4008901
51,15:32:43,48.99456,9.06757,0.3931132
51,15:32:44,48.99431,9.06726,0.36352104
51,15:32:45,48.99404,9.06702,0.35059223
51,15:32:46,48.99376,9.06685,0.3401096
51,15:32:47,48.99347,9.06675,0.33264107
51,15:32:48,48.99319,9.06672,0.3164768
51,15:32:49,48.99293,9.06675,0.3000459
51,15:32:51,48.99244,9.06702,0.28206888
51,15:32:52,48.99225,9.06725,0.2752669
51,15:32:53,48.9921,9.06752,0.27314642
51,15:32:55,48.99195,9.06813,0.24110045
51,15:32:56,48.99195,9.06843,0.2094827
51,15:32:59,48.9922,9.06922,0.17456645
51,15:33:01,48.99252,9.06958,0.17180751
51,15:33:02,48.99271,9.0697,0.17941515
51,15:33:03,48.99292,9.06978,0.18000208
51,15:33:04,48.99316,9.06983,0.18876693
51,15:33:05,48.9934,9.06983,0.14605662
51,15:33:07,48.99389,9.0697,0.18444774
51,15:33:08,48.99413,9.06956,0.17763807
51,15:33:09,48.99436,9.0694,0.2268973
51,15:33:10,48.99459,9.06918,0.213555
51,15:33:11,48.9948,9.06893,0.29261056
51,15:33:12,48.99499,9.06865,0.28069073
51,15:33:13,48.99517,9.06833,0.39619046
51,15:33:14,48.99534,9.06798,0.40361786
51,15:33:15,48.99548,9.06759,0.45288384
51,15:33:16,48.99559,9.06716,0.600474
51,15:33:17,48.99568,9.0667,0.5671358
51,15:33:18,48.99574,9.06622,0.6406936
51,15:33:19,48.99576,9.06572,0.6264775
51,15:33:20,48.99573,9.06521,0.60205996
51,15:33:23,48.99537,9.06383,0.6225923
51,15:34:39,48.99448,9.08407,0.8997257
51,15:34:40,48.99446,9.08438,0.9018752
51,15:34:41,48.99444,9.08468,0.9020798
51,15:34:43,48.99441,9.08529,0.88608176
51,15:34:44,48.9944,9.08559,0.9002402
51,15:34:45,48.99439,9.08589,0.912929
51,15:34:46,48.99439,9.08619,0.90010643
51,15:34:47,48.99438,9.0865,0.9097782
51,15:34:48,48.99438,9.08682,0.91249686
51,15:34:49,48.99437,9.08713,0.91894835
51,15:34:50,48.99436,9.08746,0.9304825
51,15:34:51,48.99435,9.08778,0.92797804
51,15:34:52,48.99434,9.0881,0.9269197
51,15:34:53,48.99433,9.08843,0.90740955
51,15:34:54,48.99432,9.08875,0.90354955
51,15:34:55,48.99432,9.08907,0.9039241
51,15:34:56,48.99431,9.08939,0.90068257
51,15:34:57,48.99429,9.08972,0.90533143
51,15:34:59,48.99425,9.09038,0.9100315
51,15:35:00,48.99423,9.09072,0.9152384
51,15:35:01,48.99421,9.09106,0.9218201
51,15:35:02,48.99419,9.0914,0.9245312
51,15:35:03,48.99417,9.09173,0.92548496
51,15:35:04,48.99414,9.09207,0.9263029
51,15:35:05,48.99412,9.0924,0.9257747
51,15:35:06,48.9941,9.09273,0.92549676
51,15:35:07,48.99408,9.09305,0.9265441
51,15:35:08,48.99406,9.09337,0.9307339
51,15:35:09,48.99404,9.09369,0.9360632
51,15:35:10,48.99403,9.09401,0.9322312
51,15:35:11,48.99401,9.09432,0.93329495
51,15:35:12,48.99399,9.09465,0.93977743
51,15:35:13,48.99397,9.09498,0.9477381
51,15:35:15,48.99397,9.09565,0.9546667
51,15:35:16,48.994,9.09599,0.9506343
51,15:35:17,48.99407,9.09631,0.94426423
51,15:35:18,48.99418,9.09662,0.9366812
51,15:35:19,48.99432,9.09689,0.93235004
51,15:35:20,48.99448,9.09712,0.928601
51,15:35:21,48.99468,9.0973,0.92364097
51,15:35:22,48.99488,9.09744,0.9224141
51,15:35:23,48.9951,9.09754,0.9222385
51,15:35:24,48.99533,9.09762,0.9244167
51,15:35:25,48.99555,9.09768,0.92635715
51,15:35:26,48.99578,9.09773,0.9266586
51,15:35:27,48.99601,9.09777,0.93064916
51,15:35:28,48.99624,9.09785,0.94013083
51,15:35:29,48.99646,9.09794,0.94700456
51,15:35:31,48.99689,9.09818,0.958027
51,15:35:32,48.9971,9.09832,0.96572816
51,15:35:33,48.99732,9.09847,0.9689658
51,15:35:34,48.99754,9.09862,0.9724388
51,15:35:35,48.99775,9.09877,0.9760448
51,15:35:36,48.99798,9.0989,0.979289
51,15:35:37,48.99822,9.09902,0.98073816
51,15:35:38,48.99847,9.0991,0.9818325
51,15:35:39,48.99873,9.09913,0.9819942
51,15:35:40,48.999,9.0991,0.97148895
51,15:35:42,48.99952,9.09882,0.96375155
51,15:35:43,48.99974,9.09857,0.9634161
51,15:35:44,48.99992,9.09825,0.9604173
51,15:35:45,49.00005,9.09787,0.9661959
51,15:35:45,49.00005,9.09787,0.9661959
51,15:35:47,49.00022,9.09702,0.97231305
51,15:35:48,49.00028,9.09658,0.97092444
51,15:35:49,49.00032,9.09612,0.97568434
51,15:35:50,49.00036,9.09565,0.97456914
51,15:35:51,49.00037,9.09518,0.9787014
51,15:35:52,49.00038,9.09469,0.9771578
51,15:35:53,49.00037,9.0942,0.9790585
51,15:35:54,49.00036,9.09371,0.9730342
51,15:35:55,49.00035,9.09322,0.96820015
51,15:35:56,49.00035,9.09273,0.9470598
51,15:35:57,49.00036,9.09223,0.9049676
51,15:35:58,49.00038,9.09174,0.8219502
51,15:35:59,49.00041,9.09124,0.7982192
51,15:36:00,49.00044,9.09075,0.7043889
51,15:36:01,49.00048,9.09027,0.51706225
51,15:36:03,49.00059,9.08934,0.25836453
51,15:36:04,49.00065,9.08887,0.19498688
51,15:36:05,49.00069,9.08842,0.10083313
51,15:36:06,49.00073,9.08795,0.06453047
51,15:36:07,49.00077,9.0875,0.02887082
51,15:36:08,49.0008,9.08704,0.016281448
51,15:36:09,49.00083,9.08659,0.0062003606
51,15:36:10,49.00086,9.08615,0.00362429
51,15:36:11,49.00088,9.08572,0.0013678663
51,15:36:12,49.00092,9.0853,0.0008066315
51,15:36:13,49.00095,9.0849,0.00027960652
51,15:36:14,49.00098,9.08452,0.00026218782
51,15:36:15,49.00101,9.08414,0.000249673
51,15:36:16,49.00104,9.08379,9.704737e-05
51,15:36:17,49.00107,9.08345,6.611327e-05
51,15:36:17,49.00107,9.08345,6.611327e-05
51,15:36:19,49.00112,9.08282,1.680311e-05
51,15:36:20,49.00114,9.08253,7.62222e-06
51,15:36:21,49.00117,9.08226,5.82535e-06
51,15:36:22,49.00119,9.082,2.5997438e-06
51,15:36:23,49.00121,9.08176,1.9608794e-06
51,15:36:24,49.00122,9.08154,9.257522e-07
51,15:36:25,49.00124,9.08133,7.889337e-07
51,15:36:26,49.00126,9.08113,3.9127056e-07
51,15:36:27,49.00128,9.08095,3.179154e-07
51,15:36:28,49.00131,9.08078,1.5632769e-07
51,15:36:29,49.00134,9.08063,1.2868894e-07
51,15:36:30,49.00137,9.08049,1.2491553e-07
51,15:36:31,49.0014,9.08037,1.3037922e-07
51,15:36:32,49.00143,9.08025,1.2489444e-07
51,15:36:33,49.00145,9.08014,7.947842e-08
51,15:36:35,49.00149,9.07998,3.9481492e-08
51,15:36:36,49.00151,9.07992,4.5060734e-08
51,15:36:37,49.00152,9.07988,2.35398e-08
51,15:36:38,49.00152,9.07986,2.6658624e-08
51,15:36:39,49.00153,9.07986,1.9051987e-08
51,15:36:40,49.00153,9.07986,1.2463465e-08
58,10:24:56,48.99496,9.08562,0.041551422
58,10:24:57,48.99481,9.08593,0.038567383
58,10:24:58,48.99463,9.08622,0.035390966
58,10:25:00,48.99417,9.08664,0.03690405
58,10:25:01,48.9939,9.08674,0.037318278
58,10:25:01,48.9939,9.08674,0.037318278
58,10:25:02,48.99362,9.08677,0.04002194
58,10:25:03,48.99333,9.0867,0.03800458
58,10:25:04,48.99306,9.08652,0.03508191
58,10:25:05,48.99282,9.08624,0.035815787
58,10:25:07,48.99248,9.08542,0.043315113
58,10:25:08,48.9924,9.08495,0.060921416
58,10:25:09,48.99235,9.08447,0.07264485
58,10:25:10,48.99232,9.08399,0.08781813
58,10:25:11,48.99231,9.0835,0.10760591
58,10:25:12,48.99229,9.08302,0.11077518
58,10:25:13,48.99229,9.08255,0.10471796
58,10:25:14,48.99228,9.08208,0.10574939
58,10:25:15,48.99228,9.08162,0.10861288
58,10:25:16,48.99228,9.08116,0.112857044
58,10:25:17,48.99227,9.08072,0.12007485
58,10:25:18,48.99226,9.08028,0.11887051
58,10:25:19,48.99226,9.07983,0.11916798
58,10:25:20,48.99226,9.0794,0.12634929
58,10:25:23,48.99231,9.07809,0.15220045
58,10:25:24,48.99234,9.07765,0.1693563
58,10:25:25,48.99236,9.0772,0.18343206
58,10:25:27,48.99241,9.07632,0.19564359
58,10:25:28,48.99243,9.07587,0.20837693
58,10:25:29,48.99245,9.07542,0.19774751
58,10:25:30,48.99246,9.07497,0.20131883
58,10:25:31,48.99246,9.07452,0.20376511
58,10:25:33,48.99244,9.07364,0.21069352
58,10:25:34,48.99242,9.07321,0.21895492
58,10:25:35,48.99241,9.07276,0.21016063
58,10:25:36,48.99239,9.07233,0.22112922
58,10:25:37,48.99238,9.07189,0.24758573
58,10:25:39,48.99236,9.071,0.26852086
58,10:25:40,48.99235,9.07056,0.28356394
58,10:25:41,48.99233,9.07012,0.29891825
58,10:25:42,48.99232,9.06967,0.3181688
58,10:25:43,48.9923,9.06922,0.32182473
58,10:25:44,48.99228,9.06878,0.32650915
58,10:25:45,48.99228,9.06834,0.35008785
58,10:25:46,48.99227,9.0679,0.356795
58,10:25:47,48.99227,9.06745,0.36993584
58,10:25:48,48.99228,9.067,0.37256542
58,10:25:49,48.99229,9.06656,0.3704643
58,10:25:50,48.99231,9.06613,0.3720458
58,10:25:51,48.99235,9.06569,0.36783993
58,10:25:55,48.99269,9.06408,0.316759
58,10:25:56,48.99283,9.06374,0.27560088
58,10:25:57,48.99301,9.06344,0.21662402
58,10:25:58,48.9932,9.0632,0.16912611
58,10:25:59,48.99341,9.06304,0.14588276
58,10:26:00,48.99363,9.06294,0.13744304
58,10:26:01,48.99384,9.06292,0.12807804
58,10:26:02,48.99406,9.06296,0.104237035
58,10:26:03,48.99427,9.06307,0.09203107
58,10:26:04,48.99446,9.06324,0.091581844
58,10:26:05,48.99463,9.06345,0.09005593
58,10:26:07,48.99487,9.06405,0.11065174
58,10:26:08,48.99494,9.0644,0.13722609
58,10:26:09,48.99497,9.06478,0.1708754
58,10:26:11,48.99492,9.06556,0.27745578
58,10:26:12,48.99485,9.06595,0.47013712
58,10:26:13,48.99476,9.06635,0.65850633
58,10:26:14,48.99467,9.06674,0.72011036
58,10:26:15,48.99457,9.06713,0.72690386
58,10:26:16,48.99446,9.06753,0.72412443
58,10:26:17,48.99436,9.06792,0.7234568
58,10:26:18,48.99426,9.06832,0.7063845
58,10:26:19,48.99415,9.0687,0.71529114
58,10:26:20,48.99405,9.06908,0.73182774
58,10:26:21,48.99394,9.06945,0.7003352
58,10:26:22,48.99383,9.06983,0.685056
58,10:26:23,48.99373,9.0702,0.6777181
58,10:26:24,48.99363,9.07057,0.6859111
58,10:26:25,48.99352,9.07094,0.7093713
58,10:26:27,48.9933,9.07166,0.69371724
58,10:26:28,48.99318,9.07203,0.7000765
58,10:26:29,48.99307,9.07238,0.7202823
58,10:26:30,48.99296,9.07275,0.7426607
58,10:26:31,48.99286,9.0731,0.732584
58,10:26:32,48.99276,9.07347,0.7393417
58,10:26:33,48.99267,9.07383,0.72256416
58,10:26:34,48.99258,9.0742,0.7105964
58,10:26:35,48.9925,9.07456,0.7188982
58,10:26:36,48.9924,9.07493,0.7319928
58,10:26:37,48.99231,9.07528,0.74674475
58,10:26:38,48.99221,9.07564,0.72706383
58,10:26:39,48.99211,9.07599,0.74333006
58,10:26:40,48.99201,9.07635,0.76085055
58,10:26:41,48.99192,9.07671,0.7754602
58,10:26:43,48.99176,9.07745,0.7681754
58,10:26:44,48.99169,9.07783,0.77894217
58,10:26:45,48.99163,9.07821,0.79519606
58,10:26:46,48.99156,9.07859,0.8078722
58,10:26:47,48.99149,9.07899,0.81958604
58,10:26:48,48.99141,9.07938,0.83783704
58,10:26:49,48.99133,9.07976,0.85173905
58,10:26:50,48.99124,9.08015,0.8556029
58,10:26:51,48.99116,9.08054,0.8669125
58,10:26:51,48.99116,9.08054,0.8669125
58,10:26:52,48.99107,9.08092,0.8558406
58,10:26:53,48.99098,9.08129,0.8555805
58,10:26:54,48.99089,9.08167,0.8568897
58,10:26:55,48.9908,9.08204,0.8606213
58,10:26:57,48.99062,9.08279,0.8717805
58,10:26:59,48.99045,9.08356,0.89318466
58,10:27:00,48.99036,9.08395,0.90472156
58,10:27:01,48.99028,9.08434,0.9095528
58,10:27:02,48.99021,9.08475,0.91062766
58,10:27:03,48.99015,9.08514,0.9150555
58,10:27:04,48.9901,9.08555,0.9199544
58,10:27:05,48.99007,9.08596,0.9249442
58,10:27:06,48.99005,9.08637,0.9267568
58,10:27:07,48.99004,9.08679,0.92846453
58,10:27:08,48.99004,9.08721,0.9332128
58,10:27:09,48.99004,9.08763,0.93754023
58,10:27:09,48.99004,9.08763,0.93754023
58,10:27:10,48.99006,9.08806,0.93684864
58,10:27:11,48.99008,9.08848,0.93705004
58,10:27:12,48.9901,9.08891,0.94145703
58,10:27:13,48.99013,9.08934,0.945198
58,10:27:15,48.99019,9.0902,0.95319986
58,10:27:16,48.99022,9.09062,0.95717263
58,10:27:17,48.99025,9.09106,0.96002436
58,10:27:17,48.99025,9.09106,0.96002436
58,10:27:18,48.99028,9.09149,0.96124846
58,10:27:19,48.99031,9.09191,0.9616319
58,10:27:20,48.99033,9.09233,0.9621664
58,10:27:21,48.99036,9.09274,0.9629957
58,10:27:22,48.9904,9.09315,0.9647787
58,10:27:23,48.99044,9.09356,0.9665048
58,10:27:24,48.99051,9.09396,0.9668042
58,10:27:25,48.9906,9.09434,0.96645975
58,10:27:26,48.99072,9.09469,0.96141934
58,10:27:27,48.99087,9.09503,0.9612188
58,10:27:28,48.99104,9.09534,0.9603595
58,10:27:31,48.99162,9.09616,0.9596329
58,10:27:32,48.99183,9.09642,0.9607025
58,10:27:32,48.99183,9.09642,0.9607025
58,10:27:33,48.99204,9.09665,0.9611537
58,10:27:34,48.99226,9.09688,0.9619304
58,10:27:35,48.99248,9.09709,0.96208125
58,10:27:36,48.9927,9.0973,0.9621175
58,10:27:37,48.99291,9.09749,0.96262044
58,10:27:38,48.99312,9.09768,0.9632199
58,10:27:39,48.99333,9.09787,0.96512747
58,10:27:40,48.99354,9.09805,0.9675033
58,10:27:41,48.99376,9.09823,0.9690268
58,10:27:42,48.99397,9.0984,0.9669466
58,10:27:43,48.99419,9.09856,0.96691275
58,10:27:44,48.99442,9.09871,0.96795285
58,10:27:47,48.99509,9.09913,0.9724303
58,10:27:48,48.99531,9.09926,0.97461176
58,10:27:49,48.99553,9.09939,0.97629654
58,10:27:50,48.99576,9.09952,0.9779533
58,10:27:51,48.99599,9.09962,0.9790402
58,10:27:52,48.99623,9.09971,0.9834794
58,10:27:53,48.99646,9.09979,0.9849846
58,10:27:54,48.99669,9.09984,0.9855093
58,10:27:55,48.99693,9.09989,0.9864508
58,10:27:56,48.99717,9.09992,0.9859128
58,10:27:57,48.99741,9.09994,0.9862226
58,10:27:58,48.99766,9.09997,0.9853494
58,10:27:59,48.9979,9.09999,0.9854871
58,10:28:00,48.99815,9.10001,0.98633873
58,10:28:01,48.99839,9.10001,0.97408986
58,10:28:03,48.99889,9.09988,0.9802797
58,10:28:04,48.99912,9.09971,0.97621906
58,10:28:05,48.99932,9.09947,0.9781928
58,10:28:06,48.99949,9.09916,0.97448325
58,10:28:07,48.99962,9.09879,0.97934425
58,10:28:08,48.9997,9.09837,0.9755257
58,10:28:09,48.99976,9.09794,0.9815776
58,10:28:10,48.99982,9.0975,0.98421144
58,10:28:11,48.99986,9.09705,0.9800752
58,10:28:12,48.9999,9.0966,0.9839185
58,10:28:13,48.99994,9.09615,0.9802795
58,10:28:14,48.99997,9.0957,0.9823549
58,10:28:15,49.00002,9.09526,0.9810461
58,10:28:15,49.00002,9.09526,0.9810461
58,10:28:16,49.00005,9.09482,0.97583044
58,10:28:17,49.00008,9.09438,0.97892
58,10:28:19,49.00015,9.0935,0.9637419
58,10:28:20,49.00019,9.09306,0.95360494
58,10:28:20,49.00019,9.09306,0.95360494
58,10:28:21,49.00023,9.09264,0.91087484
58,10:28:22,49.00027,9.09222,0.8792821
58,10:28:23,49.0003,9.09179,0.7284925
58,10:28:24,49.00034,9.09138,0.63549525
58,10:28:25,49.00037,9.09095,0.41361222
58,10:28:26,49.00042,9.09053,0.32885075
58,10:28:27,49.00046,9.09011,0.21786566
58,10:28:28,49.00049,9.0897,0.18494955
58,10:28:29,49.00053,9.08929,0.13193487
58,10:28:30,49.00057,9.08889,0.12452138
58,10:28:31,49.0006,9.08849,0.121853486
58,10:28:32,49.00064,9.0881,0.09556568
58,10:28:33,49.00067,9.0877,0.030017853
58,10:28:35,49.00073,9.08692,0.007744382
58,10:28:36,49.00076,9.08654,0.0027821313
58,10:28:37,49.00079,9.08615,0.0015479303
58,10:28:38,49.00082,9.08577,0.00048520323
58,10:28:39,49.00085,9.08538,0.00027839062
58,10:28:40,49.00087,9.08501,8.489504e-05
58,10:28:40,49.00087,9.08501,8.489504e-05
58,10:28:41,49.00091,9.08465,5.2226464e-05
58,10:28:42,49.00094,9.0843,1.738455e-05
58,10:28:43,49.00097,9.08397,1.0943705e-05
58,10:28:44,49.00099,9.08365,4.22107e-06
58,10:28:45,49.00102,9.08335,6.2342924e-06
58,10:28:46,49.00105,9.08307,6.2499485e-06
58,10:28:47,49.00107,9.08281,6.2132685e-06
58,10:28:48,49.00108,9.08257,2.6800567e-06
58,10:28:49,49.0011,9.08234,1.932553e-06
58,10:28:51,49.00113,9.08194,6.8142066e-07
58,10:28:52,49.00114,9.08175,3.3112906e-07
58,10:28:53,49.00115,9.08158,2.7316523e-07
58,10:28:54,49.00117,9.08143,1.3957413e-07
58,10:28:55,49.00118,9.08129,1.26968e-07
58,10:28:56,49.00118,9.08116,6.7084095e-08
58,10:28:57,49.00118,9.08105,7.13419e-08
58,10:28:58,49.00118,9.08094,3.7280216e-08
58,10:28:59,49.00118,9.08085,3.4692228e-08
58,10:29:00,49.00117,9.08078,2.2252076e-08
58,10:29:01,49.00116,9.08071,1.1043724e-08
58,10:29:02,49.00115,9.08066,1.4576298e-08
58,10:29:03,49.00114,9.08062,1.4006424e-08
58,10:29:04,49.00114,9.08058,9.646996e-09
